Date,Open,High,Low,Adj Close,Volume,Open.1,High.1,Low.1,Adj Close.1,Volume.1,Original Price
2007-02-15,218.3390350341797,218.99957275390625,216.53756713867188,139.62728881835938,4765889,213.4750518798828,219.1797332763672,213.4750518798828,138.5841522216797,22240015.0,138.5841522216797
2007-02-16,216.5976104736328,216.7777557373047,215.3966217041016,138.5841522216797,5170657,213.4750518798828,219.1797332763672,213.4750518798828,138.5841522216797,22240015.0,138.5841522216797
2007-02-20,215.33657836914065,216.95790100097656,214.6760406494141,139.51138305664062,3921049,215.33657836914065,216.95790100097656,210.71278381347656,136.67495727539062,22320333.0,136.67495727539062
2007-02-21,216.11721801757807,216.7777557373047,215.09637451171875,138.73870849609375,5773645,215.33657836914065,216.95790100097656,210.71278381347656,136.67495727539062,22320333.0,136.67495727539062
2007-02-22,215.09637451171875,215.4566802978516,212.03387451171875,137.84310913085938,6272153,215.33657836914065,216.95790100097656,210.71278381347656,136.67495727539062,22320333.0,136.67495727539062
2007-02-23,212.15396118164065,212.2740631103516,210.71278381347656,136.67495727539062,6353486,215.33657836914065,216.95790100097656,210.71278381347656,136.67495727539062,22320333.0,136.67495727539062
2007-02-26,211.733627319336,212.45420837402344,211.0730743408203,137.6094970703125,4814482,211.733627319336,214.31573486328125,206.0889892578125,135.7793731689453,39778821.0,135.7793731689453
2007-02-27,211.97381591796875,214.31573486328125,207.1698760986328,134.96165466308594,10437851,211.733627319336,214.31573486328125,206.0889892578125,135.7793731689453,39778821.0,135.7793731689453
2007-02-28,208.9713592529297,210.6527404785156,208.07061767578125,135.93516540527344,8446285,211.733627319336,214.31573486328125,206.0889892578125,135.7793731689453,39778821.0,135.7793731689453
2007-03-01,207.83041381835932,211.4934234619141,206.0889892578125,136.2855682373047,8556894,211.733627319336,214.31573486328125,206.0889892578125,135.7793731689453,39778821.0,135.7793731689453
2007-03-02,209.7519989013672,211.0730743408203,208.3708648681641,135.7793731689453,7523309,211.733627319336,214.31573486328125,206.0889892578125,135.7793731689453,39778821.0,135.7793731689453
2007-03-05,208.61105346679688,209.9921875,207.2899780273437,134.53330993652344,5470411,208.61105346679688,209.9921875,205.48849487304688,133.63772583007812,28174945.0,133.63772583007812
2007-03-06,208.551010131836,209.2115478515625,207.2899780273437,135.19532775878906,5661604,208.61105346679688,209.9921875,205.48849487304688,133.63772583007812,28174945.0,133.63772583007812
2007-03-07,208.61105346679688,208.67111206054688,206.0889892578125,133.67666625976562,6492538,208.61105346679688,209.9921875,205.48849487304688,133.63772583007812,28174945.0,133.63772583007812
2007-03-08,207.77037048339844,208.0105743408203,206.2691345214844,134.14393615722656,4850103,208.61105346679688,209.9921875,205.48849487304688,133.63772583007812,28174945.0,133.63772583007812
2007-03-09,207.59022521972656,208.0105743408203,205.48849487304688,133.63772583007812,5700289,208.61105346679688,209.9921875,205.48849487304688,133.63772583007812,28174945.0,133.63772583007812
2007-03-12,205.8488006591797,207.9505157470703,204.2274627685547,134.10504150390625,5030305,205.8488006591797,209.2115478515625,203.56692504882807,133.79351806640625,31690326.0,133.79351806640625
2007-03-13,205.7887420654297,206.4492950439453,204.2274627685547,132.74217224121094,6477701,205.8488006591797,209.2115478515625,203.56692504882807,133.79351806640625,31690326.0,133.79351806640625
2007-03-14,204.70785522460932,206.5693817138672,203.56692504882807,133.5988006591797,6756322,205.8488006591797,209.2115478515625,203.56692504882807,133.79351806640625,31690326.0,133.79351806640625
2007-03-15,205.368408203125,208.25076293945312,204.8279571533203,134.41647338867188,5965904,205.8488006591797,209.2115478515625,203.56692504882807,133.79351806640625,31690326.0,133.79351806640625
2007-03-16,207.77037048339844,209.2115478515625,205.6686553955078,133.79351806640625,7460094,205.8488006591797,209.2115478515625,203.56692504882807,133.79351806640625,31690326.0,133.79351806640625
2007-03-19,207.1698760986328,208.1907196044922,206.74954223632807,135.00064086914062,4417908,207.1698760986328,215.63682556152344,206.74954223632807,139.4785614013672,28696018.0,139.4785614013672
2007-03-20,207.9505157470703,209.2716064453125,207.1698760986328,135.39002990722656,4706871,207.1698760986328,215.63682556152344,206.74954223632807,139.4785614013672,28696018.0,139.4785614013672
2007-03-21,208.67111206054688,214.37579345703125,208.551010131836,138.15460205078125,8398741,207.1698760986328,215.63682556152344,206.74954223632807,139.4785614013672,28696018.0,139.4785614013672
2007-03-22,212.81451416015625,215.2164764404297,212.5743103027344,139.43963623046875,5599771,207.1698760986328,215.63682556152344,206.74954223632807,139.4785614013672,28696018.0,139.4785614013672
2007-03-23,214.91622924804688,215.63682556152344,213.7752990722656,139.4785614013672,5572727,207.1698760986328,215.63682556152344,206.74954223632807,139.4785614013672,28696018.0,139.4785614013672
2007-03-26,215.27651977539065,216.17726135253903,212.81451416015625,140.17947387695312,4941828,215.27651977539065,216.17726135253903,210.1723480224609,137.68736267089844,27047137.0,137.68736267089844
2007-03-27,214.97628784179688,215.57676696777344,214.13558959960932,139.3617401123047,4942161,215.27651977539065,216.17726135253903,210.1723480224609,137.68736267089844,27047137.0,137.68736267089844
2007-03-28,214.37579345703125,214.55593872070312,211.97381591796875,138.4271697998047,6897922,215.27651977539065,216.17726135253903,210.1723480224609,137.68736267089844,27047137.0,137.68736267089844
2007-03-29,213.7752990722656,214.55593872070312,212.21401977539065,138.4271697998047,4574879,215.27651977539065,216.17726135253903,210.1723480224609,137.68736267089844,27047137.0,137.68736267089844
2007-03-30,213.5350952148437,213.6551971435547,210.1723480224609,137.68736267089844,5690347,215.27651977539065,216.17726135253903,210.1723480224609,137.68736267089844,27047137.0,137.68736267089844
2007-04-02,212.3341064453125,213.35494995117188,210.8328857421875,137.41482543945312,3912822,212.3341064453125,213.7752990722656,209.81204223632807,136.36341857910156,19281642.0,136.36341857910156
2007-04-03,212.75445556640625,213.7752990722656,211.19317626953125,137.53163146972656,5156751,212.3341064453125,213.7752990722656,209.81204223632807,136.36341857910156,19281642.0,136.36341857910156
2007-04-04,212.3941650390625,212.45420837402344,210.5926818847656,136.71380615234375,5778158,212.3341064453125,213.7752990722656,209.81204223632807,136.36341857910156,19281642.0,136.36341857910156
2007-04-05,210.95298767089844,211.3132781982422,209.81204223632807,136.36341857910156,4433911,212.3341064453125,213.7752990722656,209.81204223632807,136.36341857910156,19281642.0,136.36341857910156
2007-04-09,210.7728271484375,211.0730743408203,208.67111206054688,135.42892456054688,4405701,210.7728271484375,213.7752990722656,208.67111206054688,137.7652587890625,25420422.0,137.7652587890625
2007-04-10,208.9713592529297,210.1122894287109,208.67111206054688,135.81832885742188,4875832,210.7728271484375,213.7752990722656,208.67111206054688,137.7652587890625,25420422.0,137.7652587890625
2007-04-11,210.1723480224609,211.37332153320312,209.33164978027344,136.09091186523438,5075202,210.7728271484375,213.7752990722656,208.67111206054688,137.7652587890625,25420422.0,137.7652587890625
2007-04-12,211.1331329345703,211.613525390625,209.33164978027344,136.98646545410156,5128075,210.7728271484375,213.7752990722656,208.67111206054688,137.7652587890625,25420422.0,137.7652587890625
2007-04-13,213.7752990722656,213.7752990722656,211.673568725586,137.7652587890625,5935612,210.7728271484375,213.7752990722656,208.67111206054688,137.7652587890625,25420422.0,137.7652587890625
2007-04-16,213.1748046875,213.7752990722656,211.37332153320312,137.68736267089844,5629447,213.1748046875,213.7752990722656,209.5718536376953,136.7917938232422,34804887.0,136.7917938232422
2007-04-17,212.3941650390625,212.3941650390625,210.5326385498047,137.06434631347656,6391471,213.1748046875,213.7752990722656,209.5718536376953,136.7917938232422,34804887.0,136.7917938232422
2007-04-18,211.1331329345703,211.673568725586,209.5718536376953,136.7917938232422,6326658,213.1748046875,213.7752990722656,209.5718536376953,136.7917938232422,34804887.0,136.7917938232422
2007-04-19,210.4725952148437,212.45420837402344,209.5718536376953,136.2855682373047,6735439,213.1748046875,213.7752990722656,209.5718536376953,136.7917938232422,34804887.0,136.7917938232422
2007-04-20,211.553466796875,211.613525390625,209.7519989013672,136.7917938232422,9721872,213.1748046875,213.7752990722656,209.5718536376953,136.7917938232422,34804887.0,136.7917938232422
2007-04-23,210.95298767089844,211.0730743408203,208.85125732421875,135.5067901611328,5854579,210.95298767089844,223.50326538085932,207.4701232910156,143.45034790039062,42546750.0,143.45034790039062
2007-04-24,208.9713592529297,209.81204223632807,207.4701232910156,135.35105895996094,6232935,210.95298767089844,223.50326538085932,207.4701232910156,143.45034790039062,42546750.0,143.45034790039062
2007-04-25,210.05224609375,212.8745574951172,209.63189697265625,137.8820343017578,7497880,210.95298767089844,223.50326538085932,207.4701232910156,143.45034790039062,42546750.0,143.45034790039062
2007-04-26,212.93460083007807,215.27651977539065,212.93460083007807,139.55642700195312,7687857,210.95298767089844,223.50326538085932,207.4701232910156,143.45034790039062,42546750.0,143.45034790039062
2007-04-27,216.7777557373047,223.50326538085932,216.29736328125,143.45034790039062,15273499,210.95298767089844,223.50326538085932,207.4701232910156,143.45034790039062,42546750.0,143.45034790039062
2007-04-30,221.58169555664065,223.6233673095703,219.8402709960937,143.52813720703125,8359590,221.58169555664065,225.54495239257807,219.8402709960937,144.65737915039062,32075527.0,144.65737915039062
2007-05-01,221.101303100586,223.26307678222656,220.5008087158203,144.46270751953125,7320875,221.58169555664065,225.54495239257807,219.8402709960937,144.65737915039062,32075527.0,144.65737915039062
2007-05-02,222.9027862548828,225.54495239257807,222.9027862548828,145.28038024902344,6704415,221.58169555664065,225.54495239257807,219.8402709960937,144.65737915039062,32075527.0,144.65737915039062
2007-05-03,224.223861694336,224.70425415039065,222.9628295898437,145.39723205566406,4688436,221.58169555664065,225.54495239257807,219.8402709960937,144.65737915039062,32075527.0,144.65737915039062
2007-05-04,224.8243560791016,224.8243560791016,222.54248046875,144.65737915039062,5002211,221.58169555664065,225.54495239257807,219.8402709960937,144.65737915039062,32075527.0,144.65737915039062
2007-05-07,223.56332397460932,224.76431274414065,223.0829315185547,145.0078125,3460027,223.56332397460932,224.76431274414065,220.38070678710932,143.95645141601562,20790671.0,143.95645141601562
2007-05-08,222.72262573242188,223.3231201171875,221.88194274902344,144.3848419189453,4437592,223.56332397460932,224.76431274414065,220.38070678710932,143.95645141601562,20790671.0,143.95645141601562
2007-05-09,221.7017974853516,224.163818359375,221.3415069580078,145.08570861816406,4900528,223.56332397460932,224.76431274414065,220.38070678710932,143.95645141601562,20790671.0,143.95645141601562
2007-05-10,222.78268432617188,222.78268432617188,220.38070678710932,143.2166290283203,4553463,223.56332397460932,224.76431274414065,220.38070678710932,143.95645141601562,20790671.0,143.95645141601562
2007-05-11,220.981201171875,222.42237854003903,220.981201171875,143.95645141601562,3439061,223.56332397460932,224.76431274414065,220.38070678710932,143.95645141601562,20790671.0,143.95645141601562
2007-05-14,222.18218994140625,222.18218994140625,219.1797332763672,142.51576232910156,4615762,222.18218994140625,223.8035125732422,218.8794860839844,143.91748046875,24574466.0,143.91748046875
2007-05-15,220.2005615234375,223.3831787109375,219.8402709960937,142.67152404785156,4618876,222.18218994140625,223.8035125732422,218.8794860839844,143.91748046875,24574466.0,143.91748046875
2007-05-16,220.5008087158203,221.5216522216797,219.29981994628903,143.4113006591797,4372562,222.18218994140625,223.8035125732422,218.8794860839844,143.91748046875,24574466.0,143.91748046875
2007-05-17,220.6809539794922,221.16134643554688,218.8794860839844,142.2432098388672,4058153,222.18218994140625,223.8035125732422,218.8794860839844,143.91748046875,24574466.0,143.91748046875
2007-05-18,220.981201171875,223.8035125732422,220.38070678710932,143.91748046875,6909113,222.18218994140625,223.8035125732422,218.8794860839844,143.91748046875,24574466.0,143.91748046875
2007-05-21,224.0437164306641,224.8843994140625,222.18218994140625,144.46270751953125,6760685,224.0437164306641,227.04617309570312,222.18218994140625,146.25389099121094,26655358.0,146.25389099121094
2007-05-22,223.50326538085932,225.54495239257807,222.8427276611328,145.39723205566406,5088907,224.0437164306641,227.04617309570312,222.18218994140625,146.25389099121094,26655358.0,146.25389099121094
2007-05-23,225.1846466064453,226.9861297607422,224.223861694336,146.4096221923828,5708382,224.0437164306641,227.04617309570312,222.18218994140625,146.25389099121094,26655358.0,146.25389099121094
2007-05-24,226.62583923339844,227.04617309570312,223.8635711669922,145.55303955078125,5119082,224.0437164306641,227.04617309570312,222.18218994140625,146.25389099121094,26655358.0,146.25389099121094
2007-05-25,224.76431274414065,225.9652862548828,224.103759765625,146.25389099121094,3978302,224.0437164306641,227.04617309570312,222.18218994140625,146.25389099121094,26655358.0,146.25389099121094
2007-05-29,225.8451995849609,226.3255920410156,223.0228729248047,145.63084411621094,4862343,225.8451995849609,226.92608642578125,223.0228729248047,145.82553100585938,20143020.0,145.82553100585938
2007-05-30,223.3231201171875,226.68588256835932,223.1429748535156,146.9158172607422,4496910,225.8451995849609,226.92608642578125,223.0228729248047,145.82553100585938,20143020.0,145.82553100585938
2007-05-31,226.86602783203125,226.92608642578125,225.2447052001953,146.33180236816406,5270092,225.8451995849609,226.92608642578125,223.0228729248047,145.82553100585938,20143020.0,145.82553100585938
2007-06-01,226.2655334472656,226.68588256835932,223.6233673095703,145.82553100585938,5513675,225.8451995849609,226.92608642578125,223.0228729248047,145.82553100585938,20143020.0,145.82553100585938
2007-06-04,226.92608642578125,228.3072052001953,226.2655334472656,147.22738647460938,5813812,226.92608642578125,228.3072052001953,220.08045959472656,145.31936645507812,29808670.0,145.31936645507812
2007-06-05,227.04617309570312,227.04617309570312,224.4040069580078,145.63084411621094,6766963,226.92608642578125,228.3072052001953,220.08045959472656,145.31936645507812,29808670.0,145.31936645507812
2007-06-06,223.98367309570312,224.5841522216797,222.9027862548828,145.2025146484375,5676058,226.92608642578125,228.3072052001953,220.08045959472656,145.31936645507812,29808670.0,145.31936645507812
2007-06-07,223.44322204589844,224.4040069580078,220.5608673095703,143.13877868652344,6557602,226.92608642578125,228.3072052001953,220.08045959472656,145.31936645507812,29808670.0,145.31936645507812
2007-06-08,220.981201171875,224.223861694336,220.08045959472656,145.31936645507812,4994235,226.92608642578125,228.3072052001953,220.08045959472656,145.31936645507812,29808670.0,145.31936645507812
2007-06-11,222.6025390625,225.90524291992188,222.48243713378903,145.864501953125,4407982,222.6025390625,229.1479034423828,222.48243713378903,148.43443298339844,29006412.0,148.43443298339844
2007-06-12,224.283920288086,225.1246032714844,222.48243713378903,144.26797485351562,5338952,222.6025390625,229.1479034423828,222.48243713378903,148.43443298339844,29006412.0,148.43443298339844
2007-06-13,223.6834259033203,226.1454315185547,222.78268432617188,146.5653839111328,5551744,222.6025390625,229.1479034423828,222.48243713378903,148.43443298339844,29006412.0,148.43443298339844
2007-06-14,225.7851409912109,228.0670166015625,225.7851409912109,147.18846130371094,5780739,222.6025390625,229.1479034423828,222.48243713378903,148.43443298339844,29006412.0,148.43443298339844
2007-06-15,227.9469146728516,229.1479034423828,227.9469146728516,148.43443298339844,7926995,222.6025390625,229.1479034423828,222.48243713378903,148.43443298339844,29006412.0,148.43443298339844
2007-06-18,229.2680053710937,229.2680053710937,227.9469146728516,148.2397918701172,4248747,229.2680053710937,238.8158264160156,227.64666748046875,149.97653198242188,45959133.0,149.97653198242188
2007-06-19,227.88687133789065,237.7949981689453,227.64666748046875,152.99032592773438,12934052,229.2680053710937,238.8158264160156,227.64666748046875,149.97653198242188,45959133.0,149.97653198242188
2007-06-20,236.89425659179688,238.8158264160156,233.95184326171875,152.1336212158203,10020210,229.2680053710937,238.8158264160156,227.64666748046875,149.97653198242188,45959133.0,149.97653198242188
2007-06-21,233.89178466796875,233.89178466796875,231.1895751953125,152.1728973388672,7393099,229.2680053710937,238.8158264160156,227.64666748046875,149.97653198242188,45959133.0,149.97653198242188
2007-06-22,232.4506072998047,235.0927734375,229.6282958984375,149.97653198242188,11363025,229.2680053710937,238.8158264160156,227.64666748046875,149.97653198242188,45959133.0,149.97653198242188
2007-06-25,230.16873168945312,231.79006958007807,227.7667694091797,149.85890197753906,8199521,230.16873168945312,232.3905639648437,226.0253448486328,150.13340759277344,35654473.0,150.13340759277344
2007-06-26,229.98858642578125,230.1086883544922,227.406478881836,149.1136932373047,7431967,230.16873168945312,232.3905639648437,226.0253448486328,150.13340759277344,35654473.0,150.13340759277344
2007-06-27,227.10623168945312,228.72755432128903,226.0253448486328,149.27059936523438,6894675,230.16873168945312,232.3905639648437,226.0253448486328,150.13340759277344,35654473.0,150.13340759277344
2007-06-28,229.0878448486328,230.468978881836,226.86602783203125,149.505859375,5685701,230.16873168945312,232.3905639648437,226.0253448486328,150.13340759277344,35654473.0,150.13340759277344
2007-06-29,229.56825256347656,232.3905639648437,228.18711853027344,150.13340759277344,7442609,230.16873168945312,232.3905639648437,226.0253448486328,150.13340759277344,35654473.0,150.13340759277344
2007-07-02,230.7091827392578,231.4297790527344,228.3072052001953,150.0550079345703,4935633,230.7091827392578,232.93099975585932,228.3072052001953,150.9178009033203,17862124.0,150.9178009033203
2007-07-03,230.3488922119141,232.93099975585932,230.3488922119141,151.78070068359375,3637032,230.7091827392578,232.93099975585932,228.3072052001953,150.9178009033203,17862124.0,150.9178009033203
2007-07-05,231.6699676513672,232.21041870117188,230.408935546875,151.15313720703125,4324101,230.7091827392578,232.93099975585932,228.3072052001953,150.9178009033203,17862124.0,150.9178009033203
2007-07-06,231.0694732666016,231.79006958007807,230.408935546875,150.9178009033203,4965358,230.7091827392578,232.93099975585932,228.3072052001953,150.9178009033203,17862124.0,150.9178009033203
2007-07-09,231.54986572265625,232.2704620361328,230.408935546875,151.4669647216797,5107975,231.54986572265625,241.21780395507807,226.56578063964844,154.91824340820312,37384254.0,154.91824340820312
2007-07-10,230.8893280029297,231.1295318603516,227.5265655517578,148.64308166503906,6570275,231.54986572265625,241.21780395507807,226.56578063964844,154.91824340820312,37384254.0,154.91824340820312
2007-07-11,226.9861297607422,229.6282958984375,226.56578063964844,149.8196563720703,5543351,231.54986572265625,241.21780395507807,226.56578063964844,154.91824340820312,37384254.0,154.91824340820312
2007-07-12,230.82928466796875,234.1920318603516,229.3880920410156,152.95726013183594,7500245,231.54986572265625,241.21780395507807,226.56578063964844,154.91824340820312,37384254.0,154.91824340820312
2007-07-13,237.9751434326172,241.21780395507807,237.1945037841797,154.91824340820312,12662408,231.54986572265625,241.21780395507807,226.56578063964844,154.91824340820312,37384254.0,154.91824340820312
2007-07-16,237.7949981689453,241.39794921875,237.4346923828125,157.349853515625,6731392,237.7949981689453,245.90164184570312,237.4346923828125,157.349853515625,37861895.0,157.349853515625
2007-07-17,240.2570037841797,245.90164184570312,240.19696044921875,159.66378784179688,9670530,237.7949981689453,245.90164184570312,237.4346923828125,157.349853515625,37861895.0,157.349853515625
2007-07-18,242.1185302734375,244.8807983398437,239.776611328125,158.64414978027344,8296192,237.7949981689453,245.90164184570312,237.4346923828125,157.349853515625,37861895.0,157.349853515625
2007-07-19,243.6798095703125,244.9408569335937,243.079330444336,159.66378784179688,4956999,237.7949981689453,245.90164184570312,237.4346923828125,157.349853515625,37861895.0,157.349853515625
2007-07-20,242.8391265869141,245.1210021972656,240.19696044921875,157.349853515625,8206782,237.7949981689453,245.90164184570312,237.4346923828125,157.349853515625,37861895.0,157.349853515625
2007-07-23,241.9984436035156,245.9616851806641,241.9984436035156,160.0952911376953,5569296,241.9984436035156,246.081787109375,232.93099975585932,152.13360595703125,38679307.0,152.13360595703125
2007-07-24,243.9800567626953,246.081787109375,241.0977020263672,157.7420196533203,7670239,241.9984436035156,246.081787109375,232.93099975585932,152.13360595703125,38679307.0,152.13360595703125
2007-07-25,243.6197662353516,244.5205078125,239.836669921875,158.5264892578125,7012928,241.9984436035156,246.081787109375,232.93099975585932,152.13360595703125,38679307.0,152.13360595703125
2007-07-26,240.2570037841797,244.0401153564453,236.29376220703125,155.035888671875,10413920,241.9984436035156,246.081787109375,232.93099975585932,152.13360595703125,38679307.0,152.13360595703125
2007-07-27,237.85504150390625,238.6356811523437,232.93099975585932,152.13360595703125,8012924,241.9984436035156,246.081787109375,232.93099975585932,152.13360595703125,38679307.0,152.13360595703125
2007-07-30,234.3721923828125,236.83419799804688,232.0903167724609,154.01620483398438,6675039,234.3721923828125,238.6957244873047,228.5474090576172,149.27059936523438,36803297.0,149.27059936523438
2007-07-31,237.4346923828125,238.6957244873047,232.5707092285156,152.01600646972656,7123604,234.3721923828125,238.6957244873047,228.5474090576172,149.27059936523438,36803297.0,149.27059936523438
2007-08-01,231.79006958007807,235.9334716796875,230.8893280029297,152.76112365722656,8920646,234.3721923828125,238.6957244873047,228.5474090576172,149.27059936523438,36803297.0,149.27059936523438
2007-08-02,234.1920318603516,235.27291870117188,232.0302581787109,153.0749053955078,6168987,234.3721923828125,238.6957244873047,228.5474090576172,149.27059936523438,36803297.0,149.27059936523438
2007-08-03,233.2913055419922,234.73248291015625,228.5474090576172,149.27059936523438,7915021,234.3721923828125,238.6957244873047,228.5474090576172,149.27059936523438,36803297.0,149.27059936523438
2007-08-06,229.56825256347656,235.5731658935547,228.2471618652344,153.34947204589844,8766805,229.56825256347656,242.959228515625,223.3231201171875,149.93736267089844,48529206.0,149.93736267089844
2007-08-07,233.531494140625,238.5756378173828,232.63075256347656,154.83978271484375,7784695,229.56825256347656,242.959228515625,223.3231201171875,149.93736267089844,48529206.0,149.93736267089844
2007-08-08,237.1945037841797,242.959228515625,236.9542999267578,158.68336486816406,7741946,229.56825256347656,242.959228515625,223.3231201171875,149.93736267089844,48529206.0,149.93736267089844
2007-08-09,238.21533203125,240.97760009765625,233.4113922119141,152.72189331054688,9986571,229.56825256347656,242.959228515625,223.3231201171875,149.93736267089844,48529206.0,149.93736267089844
2007-08-10,231.1895751953125,231.97021484375,223.3231201171875,149.93736267089844,14249189,229.56825256347656,242.959228515625,223.3231201171875,149.93736267089844,48529206.0,149.93736267089844
2007-08-13,231.60992431640625,232.99105834960932,228.18711853027344,149.7019500732422,6999789,231.60992431640625,232.99105834960932,217.3782501220703,150.80020141601562,44719617.0,150.80020141601562
2007-08-14,229.2079467773437,229.3280487060547,225.2447052001953,147.7802276611328,7353016,231.60992431640625,232.99105834960932,217.3782501220703,150.80020141601562,44719617.0,150.80020141601562
2007-08-15,225.6650390625,227.7667694091797,220.5008087158203,144.72108459472656,9039049,231.60992431640625,232.99105834960932,217.3782501220703,150.80020141601562,44719617.0,150.80020141601562
2007-08-16,219.23977661132807,223.92361450195312,217.3782501220703,145.897705078125,10939372,231.60992431640625,232.99105834960932,217.3782501220703,150.80020141601562,44719617.0,150.80020141601562
